DateTime,Inverter 1 Actual Power,Inverter 1 Predicted Power,Inverter 2 Actual Power,Inverter 2 Predicted Power,Inverter 3 Actual Power,Inverter 3 Predicted Power,Inverter 4 Actual Power,Inverter 4 Predicted Power,Inverter 5 Actual Power,Inverter 5 Predicted Power,Inverter 6 Actual Power,Inverter 6 Predicted Power,hour
2022-01-01 00:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-01 00:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-01 00:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-01 00:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-01 01:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-01 01:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-01 01:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-01 01:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-01 02:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-01 02:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-01 02:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-01 02:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-01 03:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-01 03:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-01 03:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-01 03:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-01 04:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-01 04:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-01 04:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-01 04:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-01 05:00:00,,,,,,,,,,,,,5
2022-01-01 05:15:00,,,,,,,,,,,,,5
2022-01-01 05:30:00,,,,,,,,,,,,,5
2022-01-01 05:45:00,,,,,,,,,,,,,5
2022-01-01 06:00:00,,,,,,,,,,,,,6
2022-01-01 06:15:00,,,,,,,,,,,,,6
2022-01-01 06:30:00,,,,,,,,,,,,,6
2022-01-01 06:45:00,,,,,,,,,,,,,6
2022-01-01 07:00:00,,,,,,,,,,,,,7
2022-01-01 07:15:00,0.02377778,0.0,0.07920388,0.0,0.05646792,0.0,0.06805556,0.0,0.07994445,0.0,0.0,0.0,7
2022-01-01 07:30:00,0.05122222,0.0,0.1015,0.0,0.08653208,0.0,0.1015556,0.0,0.07811111,0.0,0.0,0.0,7
2022-01-01 07:45:00,0.2508492,0.0,0.2137778,0.0,0.2272199,0.0,0.2271088,0.0,0.2135556,0.0,0.0,0.0,7
2022-01-01 08:00:00,0.3876403,0.0,0.3488871,0.0,0.3639772,0.0,0.349048,0.0,0.3009674,0.0,0.0,0.0,8
2022-01-01 08:15:00,0.5456771,0.0,0.5078908,0.0,0.5246363,0.0,0.5078433,0.0,0.4454771,0.0,0.0,0.0,8
2022-01-01 08:30:00,0.5269445,0.0,0.4910053,0.0,0.5007778,0.0,0.4910283,0.0,0.4268333,0.0,0.0,0.0,8
2022-01-01 08:45:00,0.6144045,0.0,0.5551371,0.0,0.5908226,0.0,0.5320577,0.0,0.5144874,0.0,0.0,0.0,8
2022-01-01 09:00:00,0.5842838,0.0,0.5550013,0.0,0.5839961,0.0,0.5313438,0.0,0.4691824,0.0,0.0,0.0,9
2022-01-01 09:15:00,1.107478,0.0,1.02669,0.0,1.082459,0.0,1.023396,0.0,0.9230453,0.0,0.0,0.0,9
2022-01-01 09:30:00,0.8228492,0.0,0.7913651,0.0,0.8155138,0.0,0.775207,0.0,0.6831904,0.0,0.0,0.0,9
2022-01-01 09:45:00,0.3706508,0.0,0.3296904,0.0,0.3533751,0.0,0.3301334,0.0,0.3259834,0.0,0.0,0.0,9
2022-01-01 10:00:00,0.3942778,0.0,0.3706111,0.0,0.3705555,0.0,0.3706111,0.0,0.3234597,0.0,0.0,0.0,10
2022-01-01 10:15:00,0.3430555,0.0,0.3191667,0.0,0.3191667,0.0,0.3191111,0.0,0.2865404,0.0,0.0,0.0,10
2022-01-01 10:30:00,0.3513889,0.0,0.3277778,0.0,0.3278333,0.0,0.3278333,0.0,0.2586745,0.0,0.0,0.0,10
2022-01-01 10:45:00,0.4071667,0.0,0.3909105,0.0,0.4070556,0.0,0.4069445,0.0,0.324881,0.0,0.0,0.0,10
2022-01-01 11:00:00,0.5591364,0.0,0.5342258,0.0,0.5356364,0.0,0.5120095,0.0,0.4589539,0.0,0.0,0.0,11
2022-01-01 11:15:00,0.995849,0.0,0.9791676,0.0,0.9952331,0.0,0.9423489,0.0,0.8404753,0.0,0.0,0.0,11
2022-01-01 11:30:00,1.481613,0.0,1.445158,0.0,1.481537,0.0,1.421355,0.0,1.263793,0.0,0.0,0.0,11
2022-01-01 11:45:00,1.526091,0.0,1.486916,0.0,1.51036,0.0,1.486775,0.0,1.333822,0.0,0.0,0.0,11
2022-01-01 12:00:00,0.9960273,0.0,0.9941737,0.0,0.9943404,0.0,0.9730467,0.0,0.873023,0.0,0.0,0.0,12
2022-01-01 12:15:00,1.398078,0.0,1.358846,0.0,1.397887,0.0,1.345181,0.0,1.158846,0.0,0.0,0.0,12
2022-01-01 12:30:00,1.476474,0.0,1.43233,0.0,1.449011,0.0,1.393936,0.0,1.255776,0.0,0.0,0.0,12
2022-01-01 12:45:00,1.669377,0.0,1.62838,0.0,1.617662,0.0,1.577233,0.0,1.428367,0.0,0.0,0.0,12
2022-01-01 13:00:00,1.754521,0.0,1.688333,0.0,1.713667,0.0,1.654338,0.0,1.473777,0.0,0.0,0.0,13
2022-01-01 13:15:00,1.738333,0.0,1.723894,0.0,1.738389,0.0,1.662359,0.0,1.462334,0.0,0.0,0.0,13
2022-01-01 13:30:00,2.0417,0.0,2.014994,0.0,2.017524,0.0,1.955728,0.0,1.731364,0.0,0.0,0.0,13
2022-01-01 13:45:00,1.881014,0.0,1.822878,0.0,1.863793,0.0,1.781092,0.0,1.604557,0.0,0.0,0.0,13
2022-01-01 14:00:00,1.949064,0.0,1.906597,0.0,1.906814,0.0,1.865241,0.0,1.665387,0.0,0.0,0.0,14
2022-01-01 14:15:00,1.367537,0.0,1.352129,0.0,1.339814,0.0,1.292857,0.0,1.176011,0.0,0.0,0.0,14
2022-01-01 14:30:00,1.255119,0.0,1.207947,0.0,1.185209,0.0,1.18525,0.0,1.073041,0.0,0.0,0.0,14
2022-01-01 14:45:00,1.581272,0.0,1.557494,0.0,1.580821,0.0,1.53944,0.0,1.36844,0.0,0.0,0.0,14
2022-01-01 15:00:00,1.485459,0.0,1.449739,0.0,1.450359,0.0,1.404038,0.0,1.267921,0.0,0.0,0.0,15
2022-01-01 15:15:00,1.088643,0.0,1.04853,0.0,1.072416,0.0,1.047565,0.0,0.9310151,0.0,0.0,0.0,15
2022-01-01 15:30:00,0.4493058,0.0,0.4345256,0.0,0.4345283,0.0,0.4349849,0.0,0.3739849,0.0,0.0,0.0,15
2022-01-01 15:45:00,0.1716087,0.0,0.1551111,0.0,0.1552778,0.0,0.1552778,0.0,0.1316667,0.0,0.0,0.0,15
2022-01-01 16:00:00,0.049,0.0,0.04911111,0.0,0.04911111,0.0,0.04911111,0.0,0.02572222,0.0,0.0,0.0,16
2022-01-01 16:15:00,0.0,0.0,0.0,0.0,0.000772703,0.0,0.000770206,0.0,0.0,0.0,0.0,0.0,16
2022-01-01 16:30:00,,,,,,,,,,,,,16
2022-01-01 16:45:00,,,,,,,,,,,,,16
2022-01-01 17:00:00,,,,,,,,,,,,,17
2022-01-01 17:15:00,,,,,,,,,,,,,17
2022-01-01 17:30:00,,,,,,,,,,,,,17
2022-01-01 17:45:00,,,,,,,,,,,,,17
2022-01-01 18:00:00,,,,,,,,,,,,,18
2022-01-01 18:15:00,,,,,,,,,,,,,18
2022-01-01 18:30:00,,,,,,,,,,,,,18
2022-01-01 18:45:00,,,,,,,,,,,,,18
2022-01-01 19:00:00,,,,,,,,,,,,,19
2022-01-01 19:15:00,,,,,,,,,,,,,19
2022-01-01 19:30:00,,,,,,,,,,,,,19
2022-01-01 19:45:00,,,,,,,,,,,,,19
2022-01-01 20:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-01 20:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-01 20:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-01 20:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-01 21:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-01 21:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-01 21:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-01 21:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-01 22:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-01 22:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-01 22:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-01 22:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-01 23:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-01 23:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-01 23:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-01 23:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-02 00:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-02 00:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-02 00:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-02 00:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-02 01:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-02 01:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-02 01:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-02 01:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-02 02:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-02 02:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-02 02:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-02 02:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-02 03:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-02 03:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-02 03:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-02 03:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-02 04:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-02 04:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-02 04:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-02 04:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-02 05:00:00,,,,,,,,,,,,,5
2022-01-02 05:15:00,,,,,,,,,,,,,5
2022-01-02 05:30:00,,,,,,,,,,,,,5
2022-01-02 05:45:00,,,,,,,,,,,,,5
2022-01-02 06:00:00,,,,,,,,,,,,,6
2022-01-02 06:15:00,,,,,,,,,,,,,6
2022-01-02 06:30:00,,,,,,,,,,,,,6
2022-01-02 06:45:00,,,,,,,,,,,,,6
2022-01-02 07:00:00,,,,,,,,,,,,,7
2022-01-02 07:15:00,0.000152185,0.0,0.02381885,0.0,0.0856185,0.0,0.08644444,0.0,0.0,0.0,0.0,0.0,7
2022-01-02 07:30:00,0.01575276,0.0,0.01575276,0.0,0.01574993,0.0,0.00223545,0.0,0.0,0.0,0.0,0.0,7
2022-01-02 07:45:00,0.1316994,0.0,0.1315882,0.0,0.1315507,0.0,0.1315507,0.0,0.04256394,0.0,0.0,0.0,7
2022-01-02 08:00:00,0.2744189,0.0,0.2744189,0.0,0.2743858,0.0,0.2742231,0.0,0.1977786,0.0,0.0,0.0,8
2022-01-02 08:15:00,0.6371797,0.0,0.6239901,0.0,0.6370817,0.0,0.6003765,0.0,0.5368766,0.0,0.0,0.0,8
2022-01-02 08:30:00,0.4623887,0.0,0.4224469,0.0,0.4456866,0.0,0.3992966,0.0,0.3990524,0.0,0.0,0.0,8
2022-01-02 08:45:00,0.6915908,0.0,0.6560146,0.0,0.6726456,0.0,0.65587,0.0,0.5837483,0.0,0.0,0.0,8
2022-01-02 09:00:00,0.9103042,0.0,0.8922244,0.0,0.8921133,0.0,0.8782254,0.0,0.7781469,0.0,0.0,0.0,9
2022-01-02 09:15:00,1.05218,0.0,1.017079,0.0,1.029188,0.0,0.9774445,0.0,0.8774444,0.0,0.0,0.0,9
2022-01-02 09:30:00,1.351263,0.0,1.315319,0.0,1.291556,0.0,1.275496,0.0,1.15027,0.0,0.0,0.0,9
2022-01-02 09:45:00,1.614422,0.0,1.585793,0.0,1.585651,0.0,1.571064,0.0,1.385567,0.0,0.0,0.0,9
2022-01-02 10:00:00,2.134662,0.0,2.076863,0.0,2.116264,0.0,2.039798,0.0,1.839854,0.0,0.0,0.0,10
2022-01-02 10:15:00,2.203635,0.0,2.15676,0.0,2.158176,0.0,2.105454,0.0,1.904902,0.0,0.0,0.0,10
2022-01-02 10:30:00,2.727454,0.0,2.65087,0.0,2.674135,0.0,2.613028,0.0,2.350691,0.0,0.0,0.0,10
2022-01-02 10:45:00,2.665491,0.0,2.575246,0.0,2.592313,0.0,2.569262,0.0,2.293278,0.0,0.0,0.0,10
2022-01-02 11:00:00,4.18576,0.0,4.157928,0.0,4.126374,0.0,3.978954,0.0,3.631549,0.0,0.0,0.0,11
2022-01-02 11:15:00,2.884922,0.0,3.321525,0.0,3.341228,0.0,3.200195,0.0,2.876639,0.0,0.0,0.0,11
2022-01-02 11:30:00,3.247547,0.0,3.223633,0.0,3.223408,0.0,3.123309,0.0,2.823147,0.0,0.0,0.0,11
2022-01-02 11:45:00,3.473567,0.0,3.38051,0.0,3.430334,0.0,3.292544,0.0,3.02973,0.0,0.0,0.0,11
2022-01-02 12:00:00,3.570622,0.0,3.496725,0.0,3.519745,0.0,3.396134,0.0,3.096331,0.0,0.0,0.0,12
2022-01-02 12:15:00,2.859207,0.0,2.826743,0.0,2.822873,0.0,2.723613,0.0,2.460978,0.0,0.0,0.0,12
2022-01-02 12:30:00,2.002361,0.0,1.925697,0.0,1.949723,0.0,1.908372,0.0,1.706786,0.0,0.0,0.0,12
2022-01-02 12:45:00,1.604806,0.0,1.604754,0.0,1.604865,0.0,1.557857,0.0,1.381328,0.0,0.0,0.0,12
2022-01-02 13:00:00,2.189493,0.0,2.156588,0.0,2.161135,0.0,2.091699,0.0,1.886443,0.0,0.0,0.0,13
2022-01-02 13:15:00,1.970589,0.0,1.884183,0.0,1.90169,0.0,1.852986,0.0,1.658993,0.0,0.0,0.0,13
2022-01-02 13:30:00,2.430942,0.0,2.364408,0.0,2.364299,0.0,2.30667,0.0,2.082717,0.0,0.0,0.0,13
2022-01-02 13:45:00,2.138677,0.0,2.13834,0.0,2.138617,0.0,2.03823,0.0,1.862127,0.0,0.0,0.0,13
2022-01-02 14:00:00,2.73929,0.0,2.655541,0.0,2.655541,0.0,2.57854,0.0,2.331808,0.0,0.0,0.0,14
2022-01-02 14:15:00,2.271869,0.0,2.195731,0.0,2.246565,0.0,2.145999,0.0,1.936227,0.0,0.0,0.0,14
2022-01-02 14:30:00,2.617608,0.0,2.560094,0.0,2.579156,0.0,2.516683,0.0,2.243354,0.0,0.0,0.0,14
2022-01-02 14:45:00,2.837682,0.0,2.800025,0.0,2.800318,0.0,2.715506,0.0,2.4546,0.0,0.0,0.0,14
2022-01-02 15:00:00,1.044871,0.0,1.013664,0.0,1.027807,0.0,1.014492,0.0,0.8993766,0.0,0.0,0.0,15
2022-01-02 15:15:00,0.380134,0.0,0.4038449,0.0,0.3569005,0.0,0.4035928,0.0,0.3674698,0.0,0.0,0.0,15
2022-01-02 15:30:00,0.6129623,0.0,0.5893782,0.0,0.5896871,0.0,0.5661615,0.0,0.4895746,0.0,0.0,0.0,15
2022-01-02 15:45:00,0.3019959,0.0,0.3018298,0.0,0.3019735,0.0,0.2784656,0.0,0.2382633,0.0,0.0,0.0,15
2022-01-02 16:00:00,0.1257778,0.0,0.1127859,0.0,0.1258889,0.0,0.1130634,0.0,0.1132193,0.0,0.0,0.0,16
2022-01-02 16:15:00,0.02344444,0.0,0.0235,0.0,0.0235,0.0,0.02344444,0.0,0.04794477,0.0,0.0,0.0,16
2022-01-02 16:30:00,,,,,,,,,,,,,16
2022-01-02 16:45:00,,,,,,,,,,,,,16
2022-01-02 17:00:00,,,,,,,,,,,,,17
2022-01-02 17:15:00,,,,,,,,,,,,,17
2022-01-02 17:30:00,,,,,,,,,,,,,17
2022-01-02 17:45:00,,,,,,,,,,,,,17
2022-01-02 18:00:00,,,,,,,,,,,,,18
2022-01-02 18:15:00,,,,,,,,,,,,,18
2022-01-02 18:30:00,,,,,,,,,,,,,18
2022-01-02 18:45:00,,,,,,,,,,,,,18
2022-01-02 19:00:00,,,,,,,,,,,,,19
2022-01-02 19:15:00,,,,,,,,,,,,,19
2022-01-02 19:30:00,,,,,,,,,,,,,19
2022-01-02 19:45:00,,,,,,,,,,,,,19
2022-01-02 20:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-02 20:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-02 20:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-02 20:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
2022-01-02 21:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-02 21:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-02 21:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-02 21:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,21
2022-01-02 22:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-02 22:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-02 22:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-02 22:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,22
2022-01-02 23:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-02 23:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-02 23:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-02 23:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,23
2022-01-03 00:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-03 00:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-03 00:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-03 00:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0
2022-01-03 01:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-03 01:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-03 01:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-03 01:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1
2022-01-03 02:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-03 02:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-03 02:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-03 02:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2
2022-01-03 03:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-03 03:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-03 03:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-03 03:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3
2022-01-03 04:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-03 04:15:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-03 04:30:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-03 04:45:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,4
2022-01-03 05:00:00,,,,,,,,,,,,,5
2022-01-03 05:15:00,,,,,,,,,,,,,5
2022-01-03 05:30:00,,,,,,,,,,,,,5
2022-01-03 05:45:00,,,,,,,,,,,,,5
2022-01-03 06:00:00,,,,,,,,,,,,,6
2022-01-03 06:15:00,,,,,,,,,,,,,6
2022-01-03 06:30:00,,,,,,,,,,,,,6
2022-01-03 06:45:00,,,,,,,,,,,,,6
2022-01-03 07:00:00,,,,,,,,,,,,,7
2022-01-03 07:15:00,0.05383597,0.0,0.03022486,0.0,0.03018413,0.0,0.03007302,0.0,0.05529184,0.0,0.0,0.0,7
2022-01-03 07:30:00,0.05775994,0.0,0.03596419,0.0,0.03611603,0.0,0.0360968,0.0,0.06654134,0.0,0.0,0.0,7
2022-01-03 07:45:00,0.2067992,0.0,0.1941998,0.0,0.1941443,0.0,0.1704413,0.0,0.15322,0.0,0.0,0.0,7
2022-01-03 08:00:00,0.5393138,0.0,0.4889867,0.0,0.4886795,0.0,0.4885684,0.0,0.4055293,0.0,0.0,0.0,8
2022-01-03 08:15:00,0.8998781,0.0,0.8376547,0.0,0.8374961,0.0,0.8373294,0.0,0.7231072,0.0,0.0,0.0,8
2022-01-03 08:30:00,1.218288,0.0,1.193304,0.0,1.217757,0.0,1.192979,0.0,1.042384,0.0,0.0,0.0,8
2022-01-03 08:45:00,1.684125,0.0,1.666456,0.0,1.665864,0.0,1.61329,0.0,1.465792,0.0,0.0,0.0,8
2022-01-03 09:00:00,1.847145,0.0,1.79865,0.0,1.816759,0.0,1.756796,0.0,1.574805,0.0,0.0,0.0,9
2022-01-03 09:15:00,1.602249,0.0,1.536726,0.0,1.579027,0.0,1.536704,0.0,1.375555,0.0,0.0,0.0,9
2022-01-03 09:30:00,1.508105,0.0,1.460109,0.0,1.461077,0.0,1.424885,0.0,1.284672,0.0,0.0,0.0,9
2022-01-03 09:45:00,1.366863,0.0,1.291614,0.0,1.291506,0.0,1.289858,0.0,1.126601,0.0,0.0,0.0,9
2022-01-03 10:00:00,1.771043,0.0,1.734498,0.0,1.710054,0.0,1.670629,0.0,1.48683,0.0,0.0,0.0,10
2022-01-03 10:15:00,1.874692,0.0,1.834091,0.0,1.834091,0.0,1.775006,0.0,1.607857,0.0,0.0,0.0,10
2022-01-03 10:30:00,1.526903,0.0,1.482798,0.0,1.500355,0.0,1.466086,0.0,1.300771,0.0,0.0,0.0,10
2022-01-03 10:45:00,1.351333,0.0,1.298835,0.0,1.313942,0.0,1.275314,0.0,1.160924,0.0,0.0,0.0,10
2022-01-03 11:00:00,1.736687,0.0,1.678637,0.0,1.692179,0.0,1.660287,0.0,1.473481,0.0,0.0,0.0,11
2022-01-03 11:15:00,2.509511,0.0,2.438478,0.0,2.461747,0.0,2.38508,0.0,2.131928,0.0,0.0,0.0,11
2022-01-03 11:30:00,2.752898,0.0,2.67648,0.0,2.704858,0.0,2.629928,0.0,2.355646,0.0,0.0,0.0,11
2022-01-03 11:45:00,1.731702,0.0,1.664639,0.0,1.684726,0.0,1.650374,0.0,1.464658,0.0,0.0,0.0,11
2022-01-03 12:00:00,1.455755,0.0,1.455819,0.0,1.455935,0.0,1.37133,0.0,1.255489,0.0,0.0,0.0,12
2022-01-03 12:15:00,1.466948,0.0,1.41928,0.0,1.418836,0.0,1.382302,0.0,1.242873,0.0,0.0,0.0,12
2022-01-03 12:30:00,1.411111,0.0,1.404425,0.0,1.404624,0.0,1.346211,0.0,1.229712,0.0,0.0,0.0,12
2022-01-03 12:45:00,1.341319,0.0,1.245839,0.0,1.258931,0.0,1.24564,0.0,1.115829,0.0,0.0,0.0,12
2022-01-03 13:00:00,1.548846,0.0,1.531732,0.0,1.547885,0.0,1.472679,0.0,1.332227,0.0,0.0,0.0,13
2022-01-03 13:15:00,1.517125,0.0,1.515472,0.0,1.515454,0.0,1.452067,0.0,1.315021,0.0,0.0,0.0,13
2022-01-03 13:30:00,1.723064,0.0,1.678122,0.0,1.677862,0.0,1.622563,0.0,1.48292,0.0,0.0,0.0,13
2022-01-03 13:45:00,1.286106,0.0,1.268426,0.0,1.268426,0.0,1.262115,0.0,1.097578,0.0,0.0,0.0,13
2022-01-03 14:00:00,1.301651,0.0,1.254484,0.0,1.262598,0.0,1.239038,0.0,1.118546,0.0,0.0,0.0,14
2022-01-03 14:15:00,1.334117,0.0,1.321229,0.0,1.320393,0.0,1.296726,0.0,1.121458,0.0,0.0,0.0,14
2022-01-03 14:30:00,1.097866,0.0,1.061537,0.0,1.061427,0.0,1.014372,0.0,0.8910176,0.0,0.0,0.0,14
2022-01-03 14:45:00,2.14209,0.0,2.054086,0.0,2.060339,0.0,2.034839,0.0,1.816272,0.0,0.0,0.0,14
2022-01-03 15:00:00,2.020953,0.0,1.952226,0.0,2.015704,0.0,1.915704,0.0,1.72826,0.0,0.0,0.0,15
2022-01-03 15:15:00,0.8286955,0.0,0.7852558,0.0,0.8059672,0.0,0.7738535,0.0,0.6639937,0.0,0.0,0.0,15
2022-01-03 15:30:00,0.5940566,0.0,0.5940883,0.0,0.5940883,0.0,0.5938686,0.0,0.4942279,0.0,0.0,0.0,15
2022-01-03 15:45:00,0.3083884,0.0,0.2845663,0.0,0.2845663,0.0,0.2845043,0.0,0.2498831,0.0,0.0,0.0,15
2022-01-03 16:00:00,0.2076049,0.0,0.1662343,0.0,0.1841326,0.0,0.1842846,0.0,0.1435438,0.0,0.0,0.0,16
2022-01-03 16:15:00,0.004712528,0.0,0.0,0.0,0.004490654,0.0,0.004828028,0.0,0.004511737,0.0,0.0,0.0,16
2022-01-03 16:30:00,,,,,,,,,,,,,16
2022-01-03 16:45:00,,,,,,,,,,,,,16
2022-01-03 17:00:00,,,,,,,,,,,,,17
2022-01-03 17:15:00,,,,,,,,,,,,,17
2022-01-03 17:30:00,,,,,,,,,,,,,17
2022-01-03 17:45:00,,,,,,,,,,,,,17
2022-01-03 18:00:00,,,,,,,,,,,,,18
2022-01-03 18:15:00,,,,,,,,,,,,,18
2022-01-03 18:30:00,,,,,,,,,,,,,18
2022-01-03 18:45:00,,,,,,,,,,,,,18
2022-01-03 19:00:00,,,,,,,,,,,,,19
2022-01-03 19:15:00,,,,,,,,,,,,,19
2022-01-03 19:30:00,,,,,,,,,,,,,19
2022-01-03 19:45:00,,,,,,,,,,,,,19
2022-01-03 20:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,20
